ArrayShape,11,5
AlongTrackInd,AcrossTrackInd,Latitude,Longitude,AMFStrat,AMFTrop,BEHRAMFTrop,BEHRAMFTropVisOnly,BEHRAvgKernels-00,BEHRAvgKernels-01,BEHRAvgKernels-02,BEHRAvgKernels-03,BEHRAvgKernels-04,BEHRAvgKernels-05,BEHRAvgKernels-06,BEHRAvgKernels-07,BEHRAvgKernels-08,BEHRAvgKernels-09,BEHRAvgKernels-10,BEHRAvgKernels-11,BEHRAvgKernels-12,BEHRAvgKernels-13,BEHRAvgKernels-14,BEHRAvgKernels-15,BEHRAvgKernels-16,BEHRAvgKernels-17,BEHRAvgKernels-18,BEHRAvgKernels-19,BEHRAvgKernels-20,BEHRAvgKernels-21,BEHRAvgKernels-22,BEHRAvgKernels-23,BEHRAvgKernels-24,BEHRAvgKernels-25,BEHRAvgKernels-26,BEHRAvgKernels-27,BEHRAvgKernels-28,BEHRAvgKernels-29,BEHRColumnAmountNO2Trop,BEHRColumnAmountNO2TropVisOnly,BEHRNO2apriori-00,BEHRNO2apriori-01,BEHRNO2apriori-02,BEHRNO2apriori-03,BEHRNO2apriori-04,BEHRNO2apriori-05,BEHRNO2apriori-06,BEHRNO2apriori-07,BEHRNO2apriori-08,BEHRNO2apriori-09,BEHRNO2apriori-10,BEHRNO2apriori-11,BEHRNO2apriori-12,BEHRNO2apriori-13,BEHRNO2apriori-14,BEHRNO2apriori-15,BEHRNO2apriori-16,BEHRNO2apriori-17,BEHRNO2apriori-18,BEHRNO2apriori-19,BEHRNO2apriori-20,BEHRNO2apriori-21,BEHRNO2apriori-22,BEHRNO2apriori-23,BEHRNO2apriori-24,BEHRNO2apriori-25,BEHRNO2apriori-26,BEHRNO2apriori-27,BEHRNO2apriori-28,BEHRNO2apriori-29,BEHRPressureLevels-00,BEHRPressureLevels-01,BEHRPressureLevels-02,BEHRPressureLevels-03,BEHRPressureLevels-04,BEHRPressureLevels-05,BEHRPressureLevels-06,BEHRPressureLevels-07,BEHRPressureLevels-08,BEHRPressureLevels-09,BEHRPressureLevels-10,BEHRPressureLevels-11,BEHRPressureLevels-12,BEHRPressureLevels-13,BEHRPressureLevels-14,BEHRPressureLevels-15,BEHRPressureLevels-16,BEHRPressureLevels-17,BEHRPressureLevels-18,BEHRPressureLevels-19,BEHRPressureLevels-20,BEHRPressureLevels-21,BEHRPressureLevels-22,BEHRPressureLevels-23,BEHRPressureLevels-24,BEHRPressureLevels-25,BEHRPressureLevels-26,BEHRPressureLevels-27,BEHRPressureLevels-28,BEHRPressureLevels-29,BEHRScatteringWeights-00,BEHRScatteringWeights-01,BEHRScatteringWeights-02,BEHRScatteringWeights-03,BEHRScatteringWeights-04,BEHRScatteringWeights-05,BEHRScatteringWeights-06,BEHRScatteringWeights-07,BEHRScatteringWeights-08,BEHRScatteringWeights-09,BEHRScatteringWeights-10,BEHRScatteringWeights-11,BEHRScatteringWeights-12,BEHRScatteringWeights-13,BEHRScatteringWeights-14,BEHRScatteringWeights-15,BEHRScatteringWeights-16,BEHRScatteringWeights-17,BEHRScatteringWeights-18,BEHRScatteringWeights-19,BEHRScatteringWeights-20,BEHRScatteringWeights-21,BEHRScatteringWeights-22,BEHRScatteringWeights-23,BEHRScatteringWeights-24,BEHRScatteringWeights-25,BEHRScatteringWeights-26,BEHRScatteringWeights-27,BEHRScatteringWeights-28,BEHRScatteringWeights-29,CloudFraction,CloudPressure,CloudRadianceFraction,ColumnAmountNO2,ColumnAmountNO2Strat,ColumnAmountNO2Trop,ColumnAmountNO2TropStd,GLOBETerpres,Latcorn-00,Latcorn-01,Latcorn-02,Latcorn-03,Loncorn-00,Loncorn-01,Loncorn-02,Loncorn-03,MODISAlbedo,MODISCloud,RelativeAzimuthAngle,Row,SlantColumnAmountNO2,SolarAzimuthAngle,SolarZenithAngle,Swath,TerrainHeight,TerrainPressure,TerrainReflectivity,Time,ViewingAzimuthAngle,ViewingZenithAngle,XTrackQualityFlags,vcdQualityFlags
0,0,37.7874,-91.7257,3.223,1.486,1.362,1.881,7.344e-31,7.344e-31,7.344e-31,7.344e-31,7.344e-31,7.344e-31,7.344e-31,0.1994,0.2006,0.2163,0.2398,0.2721,0.3139,0.3546,0.3969,0.4412,0.4875,0.5391,1.161,1.189,1.271,1.353,1.459,1.568,1.701,1.813,1.929,2.043,2.204,2.37,1.552e+15,1.124e+15,9.636e-10,9.199e-10,8.761e-10,8.323e-10,7.886e-10,7.01e-10,6.135e-10,5.321e-10,5.26e-10,4.395e-10,3.764e-10,3.424e-10,3.105e-10,2.705e-10,2.256e-10,1.567e-10,9.739e-11,7.198e-11,6.479e-11,5.897e-11,5.246e-11,4.471e-11,3.468e-11,3.233e-11,4.601e-11,5.509e-11,5.866e-11,4.724e-11,1.237e-10,2.281e-10,1020,1015,1010,1005,1000,990,980,970.8,970,960,945,925,900,875,850,825,800,770,754,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.2715,0.2732,0.2945,0.3266,0.3706,0.4275,0.4828,0.5405,0.6008,0.6638,0.734,1.581,1.62,1.731,1.842,1.987,2.136,2.316,2.469,2.627,2.782,3.001,3.227,0.067,754,0.266,5.405e+15,3.982e+15,1.422e+15,1.001e+15,970.8,37.48,37.87,38.05,37.68,-92.26,-91.18,-91.27,-92.36,0.01926,0.8557,43.58,2,1.516e+16,-155.8,15.64,4.211e+04,349,970,0.024,6.139e+08,67.8,63.16,0,0
1,0,37.9011,-91.7823,3.223,1.51,1.322,1.798,7.565e-31,7.565e-31,7.565e-31,7.565e-31,7.565e-31,7.565e-31,7.565e-31,0.2107,0.2166,0.2332,0.2581,0.2923,0.3366,0.3794,0.424,0.4707,0.5194,1.096,1.142,1.204,1.289,1.375,1.486,1.6,1.738,1.856,1.977,2.095,2.263,2.436,6.279e+14,4.617e+14,1.248e-09,1.184e-09,1.121e-09,1.057e-09,9.932e-10,8.657e-10,7.382e-10,6.534e-10,6.107e-10,4.872e-10,4.159e-10,3.765e-10,3.364e-10,2.792e-10,2.21e-10,1.512e-10,9.506e-11,8.938e-11,7.273e-11,6.035e-11,5.325e-11,4.503e-11,3.455e-11,3.215e-11,4.528e-11,5.441e-11,6.21e-11,4.525e-11,1.133e-10,2.309e-10,1020,1015,1010,1005,1000,990,980,973.6,970,960,945,925,900,875,850,825,800,793,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.2785,0.2863,0.3082,0.3412,0.3864,0.4449,0.5015,0.5605,0.6222,0.6866,1.449,1.509,1.591,1.704,1.817,1.964,2.115,2.298,2.453,2.613,2.77,2.992,3.221,0.063,793,0.248,4.537e+15,3.987e+15,5.497e+14,9.519e+14,973.6,37.59,37.98,38.17,37.79,-92.32,-91.24,-91.33,-92.42,0.01943,0.5836,43.85,2,1.389e+16,-156.1,15.73,4.211e+04,306,975,0.024,6.139e+08,67.75,63.16,0,0
2,0,38.0149,-91.8389,3.222,1.54,1.255,1.664,7.968e-31,7.968e-31,7.968e-31,7.968e-31,7.968e-31,7.968e-31,7.968e-31,0.2447,0.2533,0.2722,0.3007,0.3397,0.3903,0.4388,0.4893,0.5422,0.5974,0.659,0.724,1.22,1.278,1.373,1.496,1.622,1.775,1.904,2.037,2.168,2.354,2.546,1.647e+15,1.242e+15,1.108e-09,1.057e-09,1.006e-09,9.551e-10,9.042e-10,8.023e-10,7.004e-10,6.43e-10,5.985e-10,5.018e-10,4.459e-10,4.084e-10,3.548e-10,2.782e-10,2.15e-10,1.452e-10,9.369e-11,7.297e-11,6.075e-11,5.773e-11,5.337e-11,4.506e-11,3.451e-11,3.207e-11,4.424e-11,5.376e-11,6.567e-11,4.333e-11,1.023e-10,2.325e-10,1020,1015,1010,1005,1000,990,980,974.6,970,960,945,925,900,875,850,825,800,770,740,724,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.3071,0.3179,0.3416,0.3774,0.4264,0.4898,0.5506,0.6141,0.6804,0.7498,0.827,0.9086,1.531,1.604,1.723,1.877,2.036,2.227,2.39,2.556,2.721,2.954,3.195,0.05,724,0.189,5.334e+15,3.992e+15,1.342e+15,9.964e+14,974.6,37.71,38.1,38.28,37.91,-92.38,-91.3,-91.39,-92.48,0.02023,0.5722,44.11,2,1.514e+16,-156.4,15.82,4.211e+04,279,978,0.037,6.139e+08,67.7,63.16,0,0
3,0,38.1286,-91.8959,3.223,1.539,1.206,1.623,8.29e-31,8.29e-31,8.29e-31,8.29e-31,8.29e-31,8.29e-31,8.29e-31,0.2665,0.2774,0.2971,0.3267,0.3672,0.4197,0.47,0.5225,0.5773,0.6347,0.6986,0.7661,1.255,1.338,1.436,1.563,1.694,1.852,1.986,2.124,2.26,2.453,2.651,1.121e+15,8.33e+14,1.081e-09,1.037e-09,9.926e-10,9.484e-10,9.042e-10,8.157e-10,7.273e-10,6.874e-10,6.389e-10,5.596e-10,5.138e-10,4.767e-10,3.867e-10,2.845e-10,2.147e-10,1.44e-10,9.344e-11,7.407e-11,6.22e-11,6.071e-11,5.395e-11,4.558e-11,3.487e-11,3.213e-11,4.306e-11,5.435e-11,7.023e-11,4.173e-11,8.961e-11,2.329e-10,1020,1015,1010,1005,1000,990,980,975.6,970,960,945,925,900,875,850,825,800,770,740,733,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.3215,0.3347,0.3584,0.394,0.443,0.5063,0.567,0.6302,0.6964,0.7656,0.8427,0.9241,1.514,1.614,1.732,1.885,2.044,2.235,2.396,2.562,2.727,2.959,3.198,0.049,733,0.187,4.875e+15,3.997e+15,8.786e+14,9.303e+14,975.6,37.82,38.21,38.39,38.02,-92.43,-91.35,-91.44,-92.54,0.02178,0.5017,44.37,2,1.445e+16,-156.7,15.91,4.211e+04,217,986,0.037,6.139e+08,67.65,63.16,0,0
4,0,38.2422,-91.9530,3.222,1.562,1.169,1.527,8.556e-31,8.556e-31,8.556e-31,8.556e-31,8.556e-31,8.556e-31,8.556e-31,0.2945,0.3134,0.3341,0.3654,0.4083,0.4638,0.5168,0.5721,0.6299,0.6904,1.142,1.183,1.258,1.361,1.463,1.596,1.733,1.898,2.038,2.181,2.324,2.525,2.731,9.373e+14,7.175e+14,1.094e-09,1.054e-09,1.013e-09,9.728e-10,9.323e-10,8.512e-10,7.701e-10,7.644e-10,6.891e-10,6.22e-10,5.812e-10,5.438e-10,4.239e-10,3.041e-10,2.223e-10,1.485e-10,9.651e-11,8.737e-11,7.653e-11,6.4e-11,5.44e-11,4.607e-11,3.523e-11,3.228e-11,4.248e-11,5.743e-11,7.55e-11,4.105e-11,7.877e-11,2.314e-10,1020,1015,1010,1005,1000,990,980,979.3,970,960,945,925,900,875,850,825,800,787,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.3442,0.3662,0.3905,0.4271,0.4772,0.5421,0.6041,0.6686,0.7362,0.8069,1.334,1.383,1.47,1.59,1.71,1.865,2.025,2.219,2.382,2.55,2.716,2.951,3.192,0.043,787,0.164,4.703e+15,4.001e+15,7.014e+14,9.477e+14,979.3,37.93,38.32,38.51,38.13,-92.49,-91.41,-91.5,-92.59,0.02338,0.3545,44.63,2,1.42e+16,-157,16,4.211e+04,249,982,0.037,6.139e+08,67.6,63.16,0,0
5,0,38.3558,-92.0104,3.224,1.511,1.141,1.657,8.763e-31,8.763e-31,8.763e-31,8.763e-31,8.763e-31,8.763e-31,0.2695,0.2754,0.2942,0.3135,0.3427,0.3827,0.4344,0.4837,0.535,0.5888,1.235,1.28,1.348,1.419,1.518,1.616,1.744,1.875,2.034,2.168,2.305,2.442,2.635,2.831,1.614e+15,1.112e+15,1.067e-09,1.029e-09,9.91e-10,9.532e-10,9.153e-10,8.396e-10,7.87e-10,7.638e-10,6.886e-10,6.399e-10,6.054e-10,5.701e-10,4.68e-10,3.329e-10,2.312e-10,1.532e-10,1.351e-10,9.725e-11,7.688e-11,6.44e-11,5.446e-11,4.647e-11,3.555e-11,3.217e-11,4.15e-11,6.233e-11,8.083e-11,4.051e-11,7.002e-11,2.296e-10,1020,1015,1010,1005,1000,990,983.1,980,970,960,945,925,900,875,850,825,818,800,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.3075,0.3142,0.3357,0.3578,0.3911,0.4367,0.4958,0.552,0.6106,0.6719,1.41,1.46,1.538,1.62,1.732,1.844,1.99,2.14,2.321,2.474,2.631,2.787,3.007,3.23,0.061,818,0.241,5.225e+15,4.006e+15,1.219e+15,1.041e+15,983.1,38.05,38.44,38.62,38.25,-92.55,-91.47,-91.56,-92.65,0.02295,0.3455,44.89,2,1.497e+16,-157.3,16.09,4.211e+04,236,984,0.023,6.139e+08,67.55,63.16,0,0
6,0,38.4693,-92.0679,3.225,1.476,1.084,1.679,9.221e-31,9.221e-31,9.221e-31,9.221e-31,9.221e-31,9.221e-31,0.2922,0.3003,0.3197,0.3397,0.3698,0.4111,0.4645,0.5153,0.5683,0.6237,0.6817,0.7463,1.453,1.525,1.627,1.729,1.861,1.997,2.162,2.301,2.443,2.585,2.785,2.987,1.523e+15,9.837e+14,1.406e-09,1.339e-09,1.273e-09,1.207e-09,1.141e-09,1.008e-09,9.297e-10,8.76e-10,7.468e-10,6.8e-10,6.356e-10,5.931e-10,5.136e-10,3.647e-10,2.4e-10,1.538e-10,9.477e-11,7.558e-11,7.517e-11,6.402e-11,5.435e-11,4.685e-11,3.587e-11,3.19e-11,4.079e-11,6.835e-11,8.583e-11,3.993e-11,6.52e-11,2.29e-10,1020,1015,1010,1005,1000,990,984.2,980,970,960,945,925,900,875,850,825,800,770,769,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.3169,0.3257,0.3467,0.3683,0.401,0.4458,0.5037,0.5588,0.6163,0.6764,0.7393,0.8093,1.576,1.654,1.765,1.875,2.018,2.166,2.345,2.495,2.65,2.803,3.02,3.239,0.064,769,0.252,5.13e+15,4.011e+15,1.119e+15,9.809e+14,984.2,38.16,38.55,38.74,38.36,-92.61,-91.52,-91.61,-92.71,0.02468,0.3043,45.14,2,1.48e+16,-157.6,16.18,4.211e+04,173,991,0.023,6.139e+08,67.5,63.16,0,0
7,0,38.5828,-92.1256,3.223,1.618,1.112,1.411,8.991e-31,8.991e-31,8.991e-31,8.991e-31,8.991e-31,8.991e-31,0.3524,0.3598,0.3817,0.4041,0.438,0.4845,0.5447,0.6019,0.6616,0.7241,0.7894,1.148,1.217,1.297,1.407,1.516,1.658,1.804,1.98,2.129,2.281,2.432,2.647,2.866,1.263e+15,9.952e+14,1.737e-09,1.642e-09,1.548e-09,1.454e-09,1.36e-09,1.172e-09,1.044e-09,9.833e-10,7.998e-10,7.048e-10,6.484e-10,5.989e-10,5.314e-10,3.919e-10,2.512e-10,1.555e-10,9.266e-11,9.07e-11,7.456e-11,6.36e-11,5.42e-11,4.715e-11,3.623e-11,3.162e-11,4.09e-11,7.541e-11,9.125e-11,3.944e-11,6.306e-11,2.265e-10,1020,1015,1010,1005,1000,990,983.4,980,970,960,945,925,900,875,850,825,800,797,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.392,0.4002,0.4245,0.4495,0.4872,0.5389,0.6059,0.6695,0.7359,0.8054,0.878,1.277,1.353,1.442,1.565,1.686,1.844,2.007,2.203,2.367,2.537,2.705,2.944,3.187,0.036,797,0.13,4.883e+15,4.015e+15,8.682e+14,9.684e+14,983.4,38.27,38.67,38.85,38.47,-92.67,-91.58,-91.67,-92.77,0.0271,0.2296,45.39,2,1.456e+16,-157.9,16.27,4.211e+04,183,990,0.046,6.139e+08,67.44,63.16,0,0
8,0,38.6962,-92.1835,3.224,1.601,1.113,1.462,8.986e-31,8.986e-31,8.986e-31,8.986e-31,8.986e-31,8.986e-31,0.3483,0.3522,0.3736,0.3956,0.4289,0.4746,0.5337,0.59,0.6486,0.7101,0.7744,0.846,1.301,1.32,1.43,1.537,1.678,1.822,1.996,2.143,2.293,2.443,2.655,2.871,1.769e+15,1.347e+15,1.73e-09,1.637e-09,1.544e-09,1.451e-09,1.358e-09,1.172e-09,1.017e-09,9.858e-10,8.02e-10,6.875e-10,6.29e-10,5.821e-10,5.266e-10,4.101e-10,2.659e-10,1.581e-10,9.109e-11,7.424e-11,6.592e-11,6.354e-11,5.421e-11,4.739e-11,3.668e-11,3.138e-11,4.141e-11,8.299e-11,9.674e-11,3.907e-11,6.308e-11,2.222e-10,1020,1015,1010,1005,1000,990,981.8,980,970,960,945,925,900,875,850,825,800,770,747,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.3876,0.3919,0.4158,0.4403,0.4773,0.5281,0.5939,0.6565,0.7218,0.7902,0.8618,0.9415,1.448,1.469,1.591,1.711,1.867,2.028,2.222,2.385,2.552,2.719,2.955,3.195,0.04,747,0.145,5.248e+15,4.019e+15,1.229e+15,9.174e+14,981.8,38.39,38.78,38.96,38.59,-92.72,-91.64,-91.73,-92.83,0.0273,0.2209,45.64,2,1.514e+16,-158.2,16.36,4.211e+04,201,988,0.046,6.139e+08,67.39,63.16,0,0
9,0,38.8096,-92.2417,3.228,1.462,1.038,1.697,9.632e-31,9.632e-31,9.632e-31,9.632e-31,9.632e-31,9.632e-31,0.3423,0.344,0.3644,0.3853,0.417,0.4604,0.5166,0.5701,0.626,0.6845,0.7457,0.8139,0.886,0.9856,1.083,1.211,1.342,2.192,2.259,2.404,2.553,2.701,2.91,3.12,8.128e+14,4.972e+14,1.816e-09,1.719e-09,1.623e-09,1.526e-09,1.429e-09,1.236e-09,1.057e-09,1.042e-09,8.49e-10,7.128e-10,6.491e-10,6.012e-10,5.422e-10,4.414e-10,2.88e-10,1.597e-10,8.851e-11,7.377e-11,6.368e-11,5.432e-11,4.796e-11,3.731e-11,3.113e-11,3.733e-11,4.173e-11,9.063e-11,1.011e-10,3.86e-11,6.41e-11,2.187e-10,1020,1015,1010,1005,1000,990,980.8,980,970,960,945,925,900,875,850,825,800,770,740,700,660,610,560,522,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.3554,0.3572,0.3783,0.4001,0.4329,0.478,0.5364,0.592,0.6499,0.7107,0.7742,0.845,0.9198,1.023,1.125,1.257,1.394,2.276,2.346,2.496,2.651,2.804,3.022,3.239,0.065,522,0.239,4.6e+15,4.023e+15,5.773e+14,1.088e+15,980.8,38.5,38.89,39.08,38.7,-92.78,-91.69,-91.79,-92.89,0.02852,0.48,45.88,2,1.405e+16,-158.5,16.45,4.211e+04,256,981,0.046,6.139e+08,67.34,63.16,0,0
