ArrayShape,11,5
AlongTrackInd,AcrossTrackInd,Latitude,Longitude,AMFStrat,AMFTrop,BEHRAMFTrop,BEHRAMFTropVisOnly,BEHRAvgKernels-00,BEHRAvgKernels-01,BEHRAvgKernels-02,BEHRAvgKernels-03,BEHRAvgKernels-04,BEHRAvgKernels-05,BEHRAvgKernels-06,BEHRAvgKernels-07,BEHRAvgKernels-08,BEHRAvgKernels-09,BEHRAvgKernels-10,BEHRAvgKernels-11,BEHRAvgKernels-12,BEHRAvgKernels-13,BEHRAvgKernels-14,BEHRAvgKernels-15,BEHRAvgKernels-16,BEHRAvgKernels-17,BEHRAvgKernels-18,BEHRAvgKernels-19,BEHRAvgKernels-20,BEHRAvgKernels-21,BEHRAvgKernels-22,BEHRAvgKernels-23,BEHRAvgKernels-24,BEHRAvgKernels-25,BEHRAvgKernels-26,BEHRAvgKernels-27,BEHRAvgKernels-28,BEHRAvgKernels-29,BEHRColumnAmountNO2Trop,BEHRColumnAmountNO2TropVisOnly,BEHRNO2apriori-00,BEHRNO2apriori-01,BEHRNO2apriori-02,BEHRNO2apriori-03,BEHRNO2apriori-04,BEHRNO2apriori-05,BEHRNO2apriori-06,BEHRNO2apriori-07,BEHRNO2apriori-08,BEHRNO2apriori-09,BEHRNO2apriori-10,BEHRNO2apriori-11,BEHRNO2apriori-12,BEHRNO2apriori-13,BEHRNO2apriori-14,BEHRNO2apriori-15,BEHRNO2apriori-16,BEHRNO2apriori-17,BEHRNO2apriori-18,BEHRNO2apriori-19,BEHRNO2apriori-20,BEHRNO2apriori-21,BEHRNO2apriori-22,BEHRNO2apriori-23,BEHRNO2apriori-24,BEHRNO2apriori-25,BEHRNO2apriori-26,BEHRNO2apriori-27,BEHRNO2apriori-28,BEHRNO2apriori-29,BEHRPressureLevels-00,BEHRPressureLevels-01,BEHRPressureLevels-02,BEHRPressureLevels-03,BEHRPressureLevels-04,BEHRPressureLevels-05,BEHRPressureLevels-06,BEHRPressureLevels-07,BEHRPressureLevels-08,BEHRPressureLevels-09,BEHRPressureLevels-10,BEHRPressureLevels-11,BEHRPressureLevels-12,BEHRPressureLevels-13,BEHRPressureLevels-14,BEHRPressureLevels-15,BEHRPressureLevels-16,BEHRPressureLevels-17,BEHRPressureLevels-18,BEHRPressureLevels-19,BEHRPressureLevels-20,BEHRPressureLevels-21,BEHRPressureLevels-22,BEHRPressureLevels-23,BEHRPressureLevels-24,BEHRPressureLevels-25,BEHRPressureLevels-26,BEHRPressureLevels-27,BEHRPressureLevels-28,BEHRPressureLevels-29,BEHRScatteringWeights-00,BEHRScatteringWeights-01,BEHRScatteringWeights-02,BEHRScatteringWeights-03,BEHRScatteringWeights-04,BEHRScatteringWeights-05,BEHRScatteringWeights-06,BEHRScatteringWeights-07,BEHRScatteringWeights-08,BEHRScatteringWeights-09,BEHRScatteringWeights-10,BEHRScatteringWeights-11,BEHRScatteringWeights-12,BEHRScatteringWeights-13,BEHRScatteringWeights-14,BEHRScatteringWeights-15,BEHRScatteringWeights-16,BEHRScatteringWeights-17,BEHRScatteringWeights-18,BEHRScatteringWeights-19,BEHRScatteringWeights-20,BEHRScatteringWeights-21,BEHRScatteringWeights-22,BEHRScatteringWeights-23,BEHRScatteringWeights-24,BEHRScatteringWeights-25,BEHRScatteringWeights-26,BEHRScatteringWeights-27,BEHRScatteringWeights-28,BEHRScatteringWeights-29,CloudFraction,CloudPressure,CloudRadianceFraction,ColumnAmountNO2,ColumnAmountNO2Strat,ColumnAmountNO2Trop,ColumnAmountNO2TropStd,GLOBETerpres,Latcorn-00,Latcorn-01,Latcorn-02,Latcorn-03,Loncorn-00,Loncorn-01,Loncorn-02,Loncorn-03,MODISAlbedo,MODISCloud,RelativeAzimuthAngle,Row,SlantColumnAmountNO2,SolarAzimuthAngle,SolarZenithAngle,Swath,TerrainHeight,TerrainPressure,TerrainReflectivity,Time,ViewingAzimuthAngle,ViewingZenithAngle,XTrackQualityFlags,vcdQualityFlags
0,0,38.2181,-90.4743,2.207,0.8452,0.4257,1.991,2.349e-30,2.349e-30,2.349e-30,2.349e-30,2.349e-30,0.2561,0.2566,0.2692,0.2822,0.2954,0.3155,0.343,0.3785,0.4112,0.4453,0.4809,4.619,4.631,4.679,4.728,4.795,4.864,4.953,5.044,5.156,5.251,5.349,5.44,5.564,5.661,NaN,NaN,3.651e-09,3.477e-09,3.302e-09,3.127e-09,2.953e-09,2.617e-09,2.603e-09,2.254e-09,2.023e-09,1.937e-09,1.852e-09,1.754e-09,1.599e-09,1.495e-09,1.283e-09,9.267e-10,2.79e-10,1.736e-10,8.508e-11,5.783e-11,4.625e-11,4.283e-11,4.47e-11,3.724e-11,3.782e-11,4.094e-11,4.235e-11,5.033e-11,1.291e-10,2.131e-10,1020,1015,1010,1005,1000,990.4,990,980,970,960,945,925,900,875,850,825,807,800,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,0.109,0.1093,0.1146,0.1201,0.1258,0.1343,0.146,0.1611,0.1751,0.1895,0.2047,1.966,1.972,1.992,2.013,2.041,2.071,2.109,2.147,2.195,2.235,2.277,2.316,2.369,2.41,0.298,807,0.743,NaN,NaN,NaN,NaN,990.4,38.12,38.19,38.31,38.24,-90.62,-90.29,-90.34,-90.66,0.026,0.8933,29.58,17,NaN,-133.6,19.91,4.215e+04,150,994,0.037,6.141e+08,76,27.05,0,0
1,0,38.3366,-90.5169,2.204,0.9549,0.5041,1.7,1.984e-30,1.984e-30,1.984e-30,1.984e-30,1.984e-30,1.984e-30,0.3252,0.3393,0.3577,0.3765,0.405,0.444,0.4945,0.541,0.5895,0.6403,3.38,3.387,3.45,3.515,3.603,3.692,3.805,3.921,4.059,4.175,4.293,4.404,4.557,4.69,1.972e+15,5.849e+14,3.147e-09,3.019e-09,2.892e-09,2.764e-09,2.637e-09,2.382e-09,2.326e-09,2.127e-09,1.933e-09,1.848e-09,1.748e-09,1.506e-09,1.359e-09,1.243e-09,9.209e-10,5.996e-10,1.83e-10,1.553e-10,8.075e-11,5.665e-11,4.634e-11,4.187e-11,4.233e-11,3.573e-11,3.801e-11,4.148e-11,4.19e-11,4.648e-11,1.267e-10,2.047e-10,1020,1015,1010,1005,1000,990,987.9,980,970,960,945,925,900,875,850,825,803,800,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.1639,0.171,0.1803,0.1898,0.2041,0.2238,0.2492,0.2727,0.2972,0.3228,1.704,1.708,1.739,1.772,1.816,1.861,1.918,1.976,2.046,2.104,2.164,2.22,2.297,2.364,0.188,803,0.576,5.194e+15,4.153e+15,1.041e+15,1.752e+15,987.9,38.24,38.31,38.43,38.36,-90.66,-90.33,-90.38,-90.7,0.02213,0.904,29.86,17,1.08e+16,-133.9,19.97,4.215e+04,257,981,0.06,6.141e+08,75.98,27.05,0,0
2,0,38.4551,-90.5595,2.201,0.9868,0.5375,1.405,1.86e-30,1.86e-30,1.86e-30,1.86e-30,1.86e-30,1.86e-30,0.4547,0.4765,0.5004,0.5249,0.562,0.6127,0.6784,0.7389,0.8019,0.8678,0.9367,2.774,2.793,2.875,2.987,3.096,3.236,3.378,3.546,3.686,3.827,3.961,4.147,4.316,7.56e+14,2.892e+14,5.008e-09,4.726e-09,4.443e-09,4.16e-09,3.878e-09,3.312e-09,3.273e-09,2.747e-09,2.255e-09,2.09e-09,1.949e-09,1.601e-09,1.4e-09,1.248e-09,7.996e-10,4.303e-10,1.363e-10,8.821e-11,7.706e-11,5.608e-11,4.618e-11,4.028e-11,3.927e-11,3.427e-11,3.815e-11,4.134e-11,4.149e-11,4.309e-11,1.232e-10,1.959e-10,1020,1015,1010,1005,1000,990,989.4,980,970,960,945,925,900,875,850,825,800,777,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.2444,0.2561,0.269,0.2821,0.3021,0.3294,0.3646,0.3972,0.431,0.4665,0.5035,1.491,1.501,1.545,1.605,1.664,1.74,1.816,1.906,1.981,2.057,2.129,2.229,2.32,0.102,777,0.405,4.57e+15,4.159e+15,4.118e+14,1.752e+15,989.4,38.36,38.43,38.55,38.48,-90.7,-90.38,-90.42,-90.75,0.02463,0.4708,30.14,17,1.021e+16,-134.2,20.04,4.215e+04,210,987,0.06,6.141e+08,75.95,27.05,0,0
3,0,38.5736,-90.6024,2.2,1.07,0.5464,1.248,1.83e-30,1.83e-30,1.83e-30,1.83e-30,1.83e-30,1.83e-30,0.4842,0.5057,0.5324,0.5599,0.6014,0.6583,0.7319,0.7998,0.8705,0.9446,2.438,2.525,2.615,2.74,2.86,3.016,3.173,3.358,3.511,3.665,3.814,4.017,4.207,NaN,3.067e+15,1.342e+15,6.491e-09,6.076e-09,5.661e-09,5.246e-09,4.831e-09,4.001e-09,3.838e-09,3.171e-09,2.459e-09,2.244e-09,2.084e-09,1.838e-09,1.429e-09,1.276e-09,8.919e-10,3.171e-10,1.148e-10,7.16e-11,5.542e-11,4.606e-11,3.981e-11,3.82e-11,3.393e-11,3.809e-11,4.078e-11,4.16e-11,4.124e-11,1.158e-10,1.922e-10,NaN,1020,1015,1010,1005,1000,990,988.2,980,970,960,945,925,900,875,850,825,800,770,740,700,660,610,560,500,450,400,350,280,200,NaN,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.2645,0.2763,0.2909,0.3059,0.3286,0.3597,0.3999,0.437,0.4756,0.5161,1.332,1.379,1.429,1.497,1.563,1.648,1.734,1.835,1.918,2.003,2.084,2.195,2.298,NaN,0.084,800,0.328,5.728e+15,4.162e+15,1.566e+15,1.239e+15,988.2,38.48,38.55,38.67,38.6,-90.75,-90.42,-90.46,-90.79,0.02287,0.4585,30.42,17,1.148e+16,-134.5,20.1,4.215e+04,213,986,0.069,6.141e+08,75.92,27.05,0,0
4,0,38.6920,-90.6453,2.201,1.069,0.5872,1.388,1.703e-30,1.703e-30,1.703e-30,1.703e-30,1.703e-30,0.4542,0.4568,0.4783,0.5004,0.523,0.5573,0.6043,0.6651,0.7209,0.7791,2.392,2.405,2.472,2.544,2.62,2.724,2.825,2.955,3.086,3.241,3.369,3.499,3.624,3.795,3.95,3.7e+15,1.565e+15,5.469e-09,5.107e-09,4.744e-09,4.382e-09,4.019e-09,3.373e-09,3.294e-09,2.569e-09,2.002e-09,1.827e-09,1.692e-09,1.559e-09,1.138e-09,9.986e-10,6.277e-10,2.563e-10,2.042e-10,9.634e-11,6.697e-11,5.5e-11,4.587e-11,3.935e-11,3.723e-11,3.379e-11,3.771e-11,4.038e-11,4.339e-11,4.148e-11,1.057e-10,1.881e-10,1020,1015,1010,1005,1000,991.2,990,980,970,960,945,925,900,875,850,830,825,800,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,0.2667,0.2682,0.2808,0.2938,0.3071,0.3272,0.3548,0.3905,0.4233,0.4575,1.405,1.412,1.451,1.494,1.538,1.599,1.659,1.735,1.812,1.903,1.978,2.054,2.128,2.228,2.319,0.102,830,0.391,6.197e+15,4.165e+15,2.032e+15,1.274e+15,991.2,38.59,38.67,38.79,38.71,-90.79,-90.46,-90.51,-90.83,0.02747,0.4107,30.69,17,1.199e+16,-134.8,20.16,4.215e+04,141,995,0.069,6.141e+08,75.89,27.05,0,0
5,0,38.8105,-90.6884,2.206,0.9569,0.5722,1.762,1.748e-30,1.748e-30,1.748e-30,1.748e-30,1.748e-30,0.3626,0.3654,0.3799,0.3948,0.4101,0.4332,0.4648,0.5058,0.5434,0.5826,0.6236,3.083,3.087,3.138,3.192,3.265,3.338,3.431,3.525,3.638,3.732,3.828,3.92,4.046,4.15,NaN,NaN,4.706e-09,4.37e-09,4.034e-09,3.697e-09,3.361e-09,2.806e-09,2.689e-09,2.017e-09,1.578e-09,1.441e-09,1.324e-09,1.188e-09,9.057e-10,7.685e-10,3.965e-10,1.619e-10,1.031e-10,9.908e-11,6.719e-11,5.548e-11,4.556e-11,3.902e-11,3.659e-11,3.389e-11,3.72e-11,4.229e-11,5.142e-11,4.612e-11,9.191e-11,1.833e-10,1020,1015,1010,1005,1000,991.9,990,980,970,960,945,925,900,875,850,825,802,800,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,0.2075,0.2091,0.2174,0.2259,0.2347,0.2479,0.266,0.2894,0.3109,0.3334,0.3568,1.764,1.766,1.796,1.827,1.869,1.91,1.963,2.017,2.082,2.136,2.191,2.243,2.315,2.375,0.2,802,0.587,NaN,NaN,NaN,NaN,991.9,38.71,38.79,38.91,38.83,-90.83,-90.51,-90.55,-90.88,0.03406,0.8187,30.97,17,NaN,-135.1,20.23,4.215e+04,158,993,0.069,6.141e+08,75.86,27.05,0,0
6,0,38.9290,-90.7317,2.203,0.9941,0.6618,1.489,1.511e-30,1.511e-30,1.511e-30,1.511e-30,1.511e-30,0.3855,0.3908,0.4091,0.4277,0.4469,0.4759,0.5157,0.5672,0.6144,0.6636,0.7152,0.7691,0.8273,2.344,2.392,2.48,2.566,2.676,2.787,2.919,3.028,3.137,3.243,3.389,3.519,1.827e+15,8.116e+14,2.773e-09,2.603e-09,2.433e-09,2.262e-09,2.092e-09,1.844e-09,1.751e-09,1.41e-09,1.158e-09,1.073e-09,9.956e-10,8.808e-10,6.76e-10,5.625e-10,3.254e-10,1.227e-10,8.061e-11,6.347e-11,6.105e-11,5.475e-11,4.592e-11,3.959e-11,3.733e-11,3.451e-11,3.688e-11,4.29e-11,5.623e-11,4.887e-11,8.013e-11,1.817e-10,1020,1015,1010,1005,1000,992.9,990,980,970,960,945,925,900,875,850,825,800,770,762,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,0.2551,0.2586,0.2707,0.2831,0.2957,0.315,0.3413,0.3753,0.4066,0.4392,0.4733,0.5089,0.5475,1.551,1.583,1.641,1.698,1.771,1.845,1.932,2.004,2.076,2.146,2.243,2.329,0.116,762,0.419,5.386e+15,4.17e+15,1.216e+15,1.792e+15,992.9,38.83,38.9,39.03,38.95,-90.88,-90.55,-90.59,-90.92,0.02769,0.52,31.24,17,1.105e+16,-135.4,20.29,4.215e+04,138,996,0.069,6.141e+08,75.84,27.05,0,0
7,0,39.0475,-90.7751,2.202,0.9259,0.7002,1.4,1.428e-30,1.428e-30,1.428e-30,1.428e-30,1.428e-30,1.428e-30,0.3582,0.3768,0.397,0.4179,0.4493,0.4925,0.5484,0.5999,0.6536,0.7098,0.7686,0.8322,0.8993,0.9914,1.079,1.193,2.427,2.519,2.659,2.774,2.89,3.003,3.156,3.297,5.25e+14,2.625e+14,1.799e-09,1.699e-09,1.599e-09,1.499e-09,1.399e-09,1.199e-09,1.186e-09,9.994e-10,8.51e-10,7.973e-10,7.472e-10,6.892e-10,5.859e-10,4.999e-10,3.275e-10,1.151e-10,7.302e-11,6.321e-11,5.564e-11,4.638e-11,3.97e-11,3.654e-11,3.598e-11,3.42e-11,3.666e-11,5.12e-11,7.354e-11,5.79e-11,7.231e-11,1.818e-10,1020,1015,1010,1005,1000,990,989.4,980,970,960,945,925,900,875,850,825,800,770,740,700,660,610,598,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.2508,0.2638,0.278,0.2926,0.3146,0.3449,0.384,0.4201,0.4577,0.497,0.5382,0.5827,0.6297,0.6942,0.7558,0.8353,1.699,1.764,1.862,1.943,2.024,2.102,2.21,2.308,0.09,598,0.35,4.569e+15,4.172e+15,3.97e+14,1.389e+15,989.4,38.95,39.02,39.14,39.07,-90.92,-90.59,-90.64,-90.97,0.02217,0.6143,31.51,17,1.021e+16,-135.7,20.36,4.215e+04,187,990,0.068,6.141e+08,75.81,27.05,0,0
8,0,39.1660,-90.8185,2.198,1.062,0.8069,1.157,1.239e-30,1.239e-30,1.239e-30,1.239e-30,1.239e-30,1.239e-30,0.4125,0.4296,0.4514,0.4738,0.5077,0.5542,0.6143,0.6699,0.7278,0.7884,0.8518,0.9204,0.9928,1.092,1.667,1.737,1.861,1.987,2.134,2.254,2.375,2.493,2.655,2.806,1.118e+15,7.793e+14,1.795e-09,1.693e-09,1.591e-09,1.489e-09,1.387e-09,1.183e-09,1.139e-09,9.788e-10,8.206e-10,7.614e-10,7.13e-10,6.573e-10,5.709e-10,4.89e-10,3.057e-10,1.269e-10,7.247e-11,6.247e-11,5.52e-11,4.641e-11,4.431e-11,3.963e-11,3.587e-11,3.38e-11,3.704e-11,6.117e-11,8.758e-11,6.246e-11,6.977e-11,1.81e-10,1020,1015,1010,1005,1000,990,988,980,970,960,945,925,900,875,850,825,800,770,740,700,688,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.3328,0.3466,0.3643,0.3823,0.4097,0.4472,0.4957,0.5405,0.5873,0.6362,0.6873,0.7427,0.8011,0.8813,1.346,1.401,1.502,1.603,1.722,1.819,1.916,2.012,2.142,2.265,0.048,688,0.185,5.024e+15,4.175e+15,8.494e+14,1.479e+15,988,39.07,39.14,39.26,39.19,-90.96,-90.63,-90.68,-91.01,0.02441,0.3733,31.78,17,1.073e+16,-136,20.42,4.215e+04,188,989,0.068,6.141e+08,75.78,27.05,0,0
9,0,39.2844,-90.8622,2.195,1.178,0.8443,0.8453,1.184e-30,1.184e-30,1.184e-30,1.184e-30,1.184e-30,1.184e-30,0.4569,0.48,0.5058,0.5323,0.5508,0.5779,0.6329,0.7041,0.7698,0.8382,0.91,0.985,1.066,1.152,1.269,1.382,1.526,1.672,1.842,1.981,2.12,2.256,2.442,2.622,4.021e+14,4.016e+14,1.574e-09,1.496e-09,1.417e-09,1.339e-09,1.26e-09,1.104e-09,1.09e-09,9.469e-10,8.187e-10,7.687e-10,7.531e-10,7.225e-10,6.74e-10,5.991e-10,5.096e-10,3.224e-10,1.514e-10,8.329e-11,6.356e-11,5.455e-11,4.663e-11,4.013e-11,3.587e-11,3.387e-11,3.836e-11,7.173e-11,9.204e-11,5.849e-11,6.821e-11,1.807e-10,1020,1015,1010,1005,1000,990,989.2,980,970,960,955,945,925,900,875,850,825,800,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.3858,0.4052,0.427,0.4494,0.465,0.4879,0.5344,0.5945,0.6499,0.7077,0.7683,0.8316,0.9001,0.9724,1.072,1.166,1.289,1.412,1.555,1.672,1.79,1.905,2.062,2.214,0.001,955,0.002,4.465e+15,4.177e+15,2.883e+14,1.275e+15,989.2,39.19,39.26,39.38,39.31,-91.01,-90.68,-90.72,-91.05,0.02225,0.07429,32.05,17,1.016e+16,-136.3,20.49,4.215e+04,147,995,0.068,6.141e+08,75.75,27.05,0,0
